data_trimestre;trimestre;canal_acesso;tipo_transacao;detalhe_caixa_eletronico;qtd_transacoes;valor_transacoes
2024-12-31;4;Aplicativo do Banco (Mobile Banking);Saques via Pix;Não aplicável;3671269;952215078.65
2024-12-31;4;Site do Banco (Internet Banking);Boletos e Convênios;Não aplicável;361613145;1204364109100.39
2024-12-31;4;Caixa Eletrônico;Outras Financeiras;Caixa Eletrônico / Banco24Horas (Terceiros);3026;30307.00
2024-12-31;4;Site do Banco (Internet Banking);Saques via Pix;Não aplicável;31;4725.63
2024-12-31;4;Caixa Eletrônico;Empréstimos e Financiamentos;Caixa Eletrônico / Acesso Restrito;6335966;3757926186.39
2024-12-31;4;Caixa Eletrônico;Outras não Financeiras;Caixa Eletrônico / Cartão Próprio;4395471;0.00
2024-12-31;4;Caixa Eletrônico;Depósito;Caixa Eletrônico / Acesso Restrito;68912979;71984741953.28
2024-12-31;4;Posto de Atendimento Cooperativo;Outras Financeiras;Não aplicável;332009;8412443520.69
2024-12-31;4;Posto de Atendimento Cooperativo;Empréstimos e Financiamentos;Não aplicável;642;11860372.55
2024-12-31;4;Correspondentes no País;Depósito;Não aplicável;88289544;67324229874.48
2024-12-31;4;Site do Banco (Internet Banking);Consulta Saldo/Extrato;Não aplicável;1285270311;0.00
2024-12-31;4;Correspondentes no País;Consulta Saldo/Extrato;Não aplicável;14066543;0.00
2024-12-31;4;Agências;Boletos e Convênios;Não aplicável;42995010;105991044067.65
2024-12-31;4;Site do Banco (Internet Banking);Pix;Não aplicável;340368803;2050929834565.36
2024-12-31;4;Correspondentes no País;Empréstimos e Financiamentos;Não aplicável;69837435;85963606384.48
2024-12-31;4;Caixa Eletrônico;Outras não Financeiras;Caixa Eletrônico / Banco24Horas (Terceiros);17813;0.00
2024-12-31;4;Caixa Eletrônico;Outras Financeiras;Caixa Eletrônico / Acesso Restrito;1207952;5535014269.13
2024-12-31;4;Correspondentes no País;Outras não Financeiras;Não aplicável;667080;0.00
2024-12-31;4;Centrais de Atendimento;Empréstimos e Financiamentos;Não aplicável;609514;18721918552.26
2024-12-31;4;Posto de Atendimento Cooperativo;Saque;Não aplicável;87670851;23661227078.06
2024-12-31;4;Posto de Atendimento Cooperativo;Boletos e Convênios;Não aplicável;55490688;66051166317.07
2024-12-31;4;Aplicativo do Banco (Mobile Banking);Consulta Saldo/Extrato;Não aplicável;27538463200;0.00
2024-12-31;4;Caixa Eletrônico;Pix;Caixa Eletrônico / Banco24Horas (Terceiros);1558161;580164861.50
2024-12-31;4;Aplicativo do Banco (Mobile Banking);Outras Financeiras;Não aplicável;544745077;280183909980.14
2024-12-31;4;Caixa Eletrônico;Depósito;Caixa Eletrônico / Cartão Próprio;28685963;32008198106.73
2024-12-31;4;Site do Banco (Internet Banking);Outras não Financeiras;Não aplicável;1235264030;0.00
2024-12-31;4;Aplicativo do Banco (Mobile Banking);Boletos e Convênios;Não aplicável;878757837;742586184264.26
2024-12-31;4;Aplicativo do Banco (Mobile Banking);Outras não Financeiras;Não aplicável;4345858175;0.00
2024-12-31;4;Caixa Eletrônico;Boletos e Convênios;Caixa Eletrônico / Acesso Restrito;17091086;14186937518.01
2024-12-31;4;Caixa Eletrônico;Saque;Caixa Eletrônico / Banco24Horas (Terceiros);223237977;78063103638.66
2024-12-31;4;Correspondentes no País;Outras Financeiras;Não aplicável;285847;312023068.82
2024-12-31;4;Site do Banco (Internet Banking);Ordem de Transferência de Crédito;Não aplicável;216932840;6767483348580.96
2024-12-31;4;Centrais de Atendimento;Outras não Financeiras;Não aplicável;11041389;0.00
2024-12-31;4;Caixa Eletrônico;Ordem de Transferência de Crédito;Caixa Eletrônico / Banco24Horas (Terceiros);393059;432268860.96
2024-12-31;4;Centrais de Atendimento;Outras Financeiras;Não aplicável;223153;200780077309.85
2024-12-31;4;Agências;Saque;Não aplicável;34013561;189399124476.71
2024-12-31;4;Agências;Pix;Não aplicável;111914029;32881884859.79
2024-12-31;4;Caixa Eletrônico;Empréstimos e Financiamentos;Caixa Eletrônico / Banco24Horas (Terceiros);91501;179622172.20
2024-12-31;4;Caixa Eletrônico;Boletos e Convênios;Caixa Eletrônico / Cartão Próprio;7668029;4873511531.57
2024-12-31;4;Posto de Atendimento Cooperativo;Pix;Não aplicável;236;88405336.91
2024-12-31;4;Caixa Eletrônico;Outras Financeiras;Caixa Eletrônico / Cartão Próprio;729304;31589383149.94
2024-12-31;4;Caixa Eletrônico;Consulta Saldo/Extrato;Caixa Eletrônico / Banco24Horas (Terceiros);80683456;0.00
2024-12-31;4;Site do Banco (Internet Banking);Outras Financeiras;Não aplicável;600091145;1782861100850.96
2024-12-31;4;Caixa Eletrônico;Ordem de Transferência de Crédito;Caixa Eletrônico / Acesso Restrito;8837149;21306254502.40
2024-12-31;4;Aplicativo do Banco (Mobile Banking);Pix;Não aplicável;15667158117;3863426756359.13
2024-12-31;4;Caixa Eletrônico;Ordem de Transferência de Crédito;Caixa Eletrônico / Cartão Próprio;2508262;4224818699.90
2024-12-31;4;Centrais de Atendimento;Consulta Saldo/Extrato;Não aplicável;30041887;0.00
2024-12-31;4;Aplicativo do Banco (Mobile Banking);Ordem de Transferência de Crédito;Não aplicável;337084266;851031342050.67
2024-12-31;4;Centrais de Atendimento;Ordem de Transferência de Crédito;Não aplicável;64883;4387361176.78
2024-12-31;4;Caixa Eletrônico;Consulta Saldo/Extrato;Caixa Eletrônico / Acesso Restrito;156386133;0.00
2024-12-31;4;Correspondentes no País;Boletos e Convênios;Não aplicável;216687317;94858835586.78
2024-12-31;4;Agências;Empréstimos e Financiamentos;Não aplicável;159013552;623673566249.41
2024-12-31;4;Caixa Eletrônico;Empréstimos e Financiamentos;Caixa Eletrônico / Cartão Próprio;381520;1022801412.50
2024-12-31;4;Posto de Atendimento Cooperativo;Ordem de Transferência de Crédito;Não aplicável;415291;29186445480.12
2024-12-31;4;Agências;Outras Financeiras;Não aplicável;174488778;4373258579723.82
2024-12-31;4;Agências;Ordem de Transferência de Crédito;Não aplicável;62345501;3507677143175.04
2024-12-31;4;Aplicativo do Banco (Mobile Banking);Empréstimos e Financiamentos;Não aplicável;157075831;100130421498.28
2024-12-31;4;Correspondentes no País;Saque;Não aplicável;104815987;69128752865.95
2024-12-31;4;Posto de Atendimento Cooperativo;Depósito;Não aplicável;34689924;23536339748.63
2024-12-31;4;Correspondentes no País;Ordem de Transferência de Crédito;Não aplicável;502312;1592720681.84
2024-12-31;4;Caixa Eletrônico;Saque;Caixa Eletrônico / Cartão Próprio;64227635;42525424932.87
2024-12-31;4;Caixa Eletrônico;Consulta Saldo/Extrato;Caixa Eletrônico / Cartão Próprio;130108801;0.00
2024-12-31;4;Caixa Eletrônico;Saque;Caixa Eletrônico / Acesso Restrito;194296988;135749328360.26
2024-12-31;4;Agências;Outras não Financeiras;Não aplicável;49785788;0.00
2024-12-31;4;Centrais de Atendimento;Boletos e Convênios;Não aplicável;24148;28726950.30
2024-12-31;4;Agências;Consulta Saldo/Extrato;Não aplicável;109294910;0.00
2025-03-31;1;Centrais de Atendimento;Boletos e Convênios;Não aplicável;19906;24530123.00
2025-03-31;1;Site do Banco (Internet Banking);Empréstimos e Financiamentos;Não aplicável;42286165;147219877681.55
2025-03-31;1;Caixa Eletrônico;Ordem de Transferência de Crédito;Caixa Eletrônico / Acesso Restrito;7659754;19038915233.31
2025-03-31;1;Caixa Eletrônico;Outras Financeiras;Caixa Eletrônico / Banco24Horas (Terceiros);2831;18083.00
2025-03-31;1;Caixa Eletrônico;Outras Financeiras;Caixa Eletrônico / Cartão Próprio;696706;26851440803.83
2025-03-31;1;Aplicativo do Banco (Mobile Banking);Ordem de Transferência de Crédito;Não aplicável;338460791;1004354975658.37
2025-03-31;1;Agências;Saque;Não aplicável;28574832;167025738094.12
2025-03-31;1;Caixa Eletrônico;Outras Financeiras;Caixa Eletrônico / Acesso Restrito;1113387;5346581995.47
2025-03-31;1;Agências;Outras não Financeiras;Não aplicável;46766106;0.00
2025-03-31;1;Caixa Eletrônico;Boletos e Convênios;Caixa Eletrônico / Banco24Horas (Terceiros);257793;7407519029.61
2025-03-31;1;Centrais de Atendimento;Consulta Saldo/Extrato;Não aplicável;10384488;0.00
2025-03-31;1;Aplicativo do Banco (Mobile Banking);Saques via Pix;Não aplicável;3568759;1017033198.55
2025-03-31;1;Posto de Atendimento Cooperativo;Pix;Não aplicável;164;84008782.88
2025-03-31;1;Centrais de Atendimento;Empréstimos e Financiamentos;Não aplicável;1781640;182154833983.73
2025-03-31;1;Caixa Eletrônico;Depósito;Caixa Eletrônico / Acesso Restrito;67132779;67938804441.11
2025-03-31;1;Site do Banco (Internet Banking);Consulta Saldo/Extrato;Não aplicável;1078178400;0.00
2025-03-31;1;Caixa Eletrônico;Consulta Saldo/Extrato;Caixa Eletrônico / Cartão Próprio;124855701;0.00
2025-03-31;1;Agências;Depósito;Não aplicável;26751974;2661869071774.71
2025-03-31;1;Agências;Boletos e Convênios;Não aplicável;45965944;107003219364.70
2025-03-31;1;Correspondentes no País;Ordem de Transferência de Crédito;Não aplicável;296648;998953183.15
2025-03-31;1;Site do Banco (Internet Banking);Pix;Não aplicável;263884453;1961115787302.88
2025-03-31;1;Caixa Eletrônico;Pix;Caixa Eletrônico / Banco24Horas (Terceiros);1405996;543311327.00
2025-03-31;1;Caixa Eletrônico;Outras não Financeiras;Caixa Eletrônico / Cartão Próprio;3563037;0.00
2025-03-31;1;Caixa Eletrônico;Ordem de Transferência de Crédito;Caixa Eletrônico / Cartão Próprio;2294501;3767419860.28
2025-03-31;1;Agências;Pix;Não aplicável;118785070;33658518723.51
2025-03-31;1;Aplicativo do Banco (Mobile Banking);Boletos e Convênios;Não aplicável;854864050;719627344396.49
2025-03-31;1;Centrais de Atendimento;Outras Financeiras;Não aplicável;197966;128613656186.59
2025-03-31;1;Posto de Atendimento Cooperativo;Ordem de Transferência de Crédito;Não aplicável;388085;25763825524.09
2025-03-31;1;Aplicativo do Banco (Mobile Banking);Outras não Financeiras;Não aplicável;12154310263;0.00
2025-03-31;1;Posto de Atendimento Cooperativo;Boletos e Convênios;Não aplicável;53793072;64331565623.93
2025-03-31;1;Correspondentes no País;Boletos e Convênios;Não aplicável;210339726;92249600629.26
2025-03-31;1;Agências;Consulta Saldo/Extrato;Não aplicável;109502175;0.00
2025-03-31;1;Caixa Eletrônico;Empréstimos e Financiamentos;Caixa Eletrônico / Banco24Horas (Terceiros);99603;187864588.75
2025-03-31;1;Caixa Eletrônico;Saque;Caixa Eletrônico / Acesso Restrito;174684398;124374354512.93
2025-03-31;1;Agências;Empréstimos e Financiamentos;Não aplicável;163031439;514040954901.46
2025-03-31;1;Correspondentes no País;Saque;Não aplicável;98341628;66667920598.66
2025-03-31;1;Aplicativo do Banco (Mobile Banking);Outras Financeiras;Não aplicável;371297493;278671519799.48
2025-03-31;1;Caixa Eletrônico;Consulta Saldo/Extrato;Caixa Eletrônico / Banco24Horas (Terceiros);76092806;0.00
2025-03-31;1;Posto de Atendimento Cooperativo;Depósito;Não aplicável;32493903;20917093924.60
2025-03-31;1;Site do Banco (Internet Banking);Saques via Pix;Não aplicável;44;28332.74
2025-03-31;1;Aplicativo do Banco (Mobile Banking);Consulta Saldo/Extrato;Não aplicável;24260145149;0.00
2025-03-31;1;Aplicativo do Banco (Mobile Banking);Pix;Não aplicável;15244285698;3680065651487.51
2025-03-31;1;Agências;Ordem de Transferência de Crédito;Não aplicável;55855137;3155906440752.72
2025-03-31;1;Correspondentes no País;Empréstimos e Financiamentos;Não aplicável;82023374;78016892108.41
2025-03-31;1;Caixa Eletrônico;Saque;Caixa Eletrônico / Banco24Horas (Terceiros);205514980;72372095371.00
2025-03-31;1;Correspondentes no País;Outras não Financeiras;Não aplicável;689904;0.00
2025-03-31;1;Site do Banco (Internet Banking);Boletos e Convênios;Não aplicável;329885611;1289220481903.10
2025-03-31;1;Caixa Eletrônico;Depósito;Caixa Eletrônico / Cartão Próprio;27935274;32401392168.78
2025-03-31;1;Posto de Atendimento Cooperativo;Saque;Não aplicável;83596990;22367624138.97
2025-03-31;1;Aplicativo do Banco (Mobile Banking);Empréstimos e Financiamentos;Não aplicável;158501974;115780666433.16
2025-03-31;1;Centrais de Atendimento;Ordem de Transferência de Crédito;Não aplicável;61750;3905499536.90
2025-03-31;1;Site do Banco (Internet Banking);Outras não Financeiras;Não aplicável;1173212401;21311.15
2025-03-31;1;Posto de Atendimento Cooperativo;Empréstimos e Financiamentos;Não aplicável;527;7883089.37
2025-03-31;1;Caixa Eletrônico;Ordem de Transferência de Crédito;Caixa Eletrônico / Banco24Horas (Terceiros);89996;114598934.23
2025-03-31;1;Caixa Eletrônico;Consulta Saldo/Extrato;Caixa Eletrônico / Acesso Restrito;144025556;0.00
2025-03-31;1;Posto de Atendimento Cooperativo;Outras Financeiras;Não aplicável;318102;7357458195.20
2025-03-31;1;Agências;Outras Financeiras;Não aplicável;207166975;4114273194941.45
2025-03-31;1;Caixa Eletrônico;Outras não Financeiras;Caixa Eletrônico / Banco24Horas (Terceiros);17168;0.00
2025-03-31;1;Caixa Eletrônico;Pix;Caixa Eletrônico / Acesso Restrito;8;6145.00
2025-03-31;1;Caixa Eletrônico;Boletos e Convênios;Caixa Eletrônico / Cartão Próprio;7699543;5002996522.02
2025-03-31;1;Caixa Eletrônico;Outras não Financeiras;Caixa Eletrônico / Acesso Restrito;71704413;0.00
2025-03-31;1;Correspondentes no País;Depósito;Não aplicável;80529473;60840646822.22
2025-03-31;1;Site do Banco (Internet Banking);Ordem de Transferência de Crédito;Não aplicável;185834462;6196901746875.43
2025-03-31;1;Correspondentes no País;Outras Financeiras;Não aplicável;412327;803721848.69
2025-03-31;1;Correspondentes no País;Consulta Saldo/Extrato;Não aplicável;13783660;0.00
2025-03-31;1;Caixa Eletrônico;Empréstimos e Financiamentos;Caixa Eletrônico / Cartão Próprio;436221;950414263.34
2025-03-31;1;Caixa Eletrônico;Saque;Caixa Eletrônico / Cartão Próprio;64018053;42127165454.96
2025-03-31;1;Centrais de Atendimento;Outras não Financeiras;Não aplicável;10563122;0.00
2025-03-31;1;Caixa Eletrônico;Empréstimos e Financiamentos;Caixa Eletrônico / Acesso Restrito;6829141;4271715350.27
2025-03-31;1;Site do Banco (Internet Banking);Outras Financeiras;Não aplicável;548549194;1652081327374.35
2025-03-31;1;Caixa Eletrônico;Boletos e Convênios;Caixa Eletrônico / Acesso Restrito;17594859;14698161130.37
2025-03-31;1;Caixa Eletrônico;Depósito;Caixa Eletrônico / Banco24Horas (Terceiros);6516323;4962362746.00
2025-06-30;2;Aplicativo do Banco (Mobile Banking);Outras Financeiras;Não aplicável;347724321;333821905434.46
2025-06-30;2;Aplicativo do Banco (Mobile Banking);Saques via Pix;Não aplicável;4067336;1198591267.14
2025-06-30;2;Site do Banco (Internet Banking);Boletos e Convênios;Não aplicável;327854833;1371658024904.54
2025-06-30;2;Centrais de Atendimento;Pix;Não aplicável;119;397014.49
2025-06-30;2;Correspondentes no País;Outras não Financeiras;Não aplicável;590031;0.00
2025-06-30;2;Site do Banco (Internet Banking);Saques via Pix;Não aplicável;43;16090.78
2025-06-30;2;Caixa Eletrônico;Depósito;Caixa Eletrônico / Banco24Horas (Terceiros);7160389;5387548958.87
2025-06-30;2;Aplicativo do Banco (Mobile Banking);Pix;Não aplicável;16864111216;3992469255548.07
2025-06-30;2;Posto de Atendimento Cooperativo;Pix;Não aplicável;135;115690302.36
2025-06-30;2;Caixa Eletrônico;Outras não Financeiras;Caixa Eletrônico / Banco24Horas (Terceiros);16875;0.00
2025-06-30;2;Centrais de Atendimento;Ordem de Transferência de Crédito;Não aplicável;66361;6026405139.11
2025-06-30;2;Posto de Atendimento Cooperativo;Depósito;Não aplicável;36740980;24258678303.20
2025-06-30;2;Agências;Outras não Financeiras;Não aplicável;39600947;0.00
2025-06-30;2;Caixa Eletrônico;Empréstimos e Financiamentos;Caixa Eletrônico / Cartão Próprio;341029;526683729.58
2025-06-30;2;Site do Banco (Internet Banking);Ordem de Transferência de Crédito;Não aplicável;186154501;6380209278755.74
2025-06-30;2;Correspondentes no País;Ordem de Transferência de Crédito;Não aplicável;378806;997597664.99
2025-06-30;2;Caixa Eletrônico;Outras não Financeiras;Caixa Eletrônico / Acesso Restrito;65516744;0.00
2025-06-30;2;Caixa Eletrônico;Outras Financeiras;Caixa Eletrônico / Cartão Próprio;633943;25882961882.62
2025-06-30;2;Centrais de Atendimento;Empréstimos e Financiamentos;Não aplicável;1341562;130919235550.82
2025-06-30;2;Caixa Eletrônico;Boletos e Convênios;Caixa Eletrônico / Acesso Restrito;15729842;13270710485.60
2025-06-30;2;Caixa Eletrônico;Depósito;Caixa Eletrônico / Acesso Restrito;67319200;68010030703.48
2025-06-30;2;Centrais de Atendimento;Outras Financeiras;Não aplicável;175696;150941909489.97
2025-06-30;2;Agências;Boletos e Convênios;Não aplicável;43314897;114698876990.55
2025-06-30;2;Caixa Eletrônico;Outras Financeiras;Caixa Eletrônico / Acesso Restrito;1110509;4046070279.93
2025-06-30;2;Caixa Eletrônico;Consulta Saldo/Extrato;Caixa Eletrônico / Cartão Próprio;126348585;0.00
2025-06-30;2;Centrais de Atendimento;Consulta Saldo/Extrato;Não aplicável;9815171;0.00
2025-06-30;2;Agências;Empréstimos e Financiamentos;Não aplicável;162733579;548653582608.09
2025-06-30;2;Agências;Pix;Não aplicável;121577678;29665564580.14
2025-06-30;2;Caixa Eletrônico;Saques via Pix;Caixa Eletrônico / Acesso Restrito;335;323800.00
2025-06-30;2;Correspondentes no País;Saque;Não aplicável;100422014;71096278213.19
2025-06-30;2;Caixa Eletrônico;Consulta Saldo/Extrato;Caixa Eletrônico / Acesso Restrito;138275124;0.00
2025-06-30;2;Caixa Eletrônico;Consulta Saldo/Extrato;Caixa Eletrônico / Banco24Horas (Terceiros);73886233;0.00
2025-06-30;2;Caixa Eletrônico;Ordem de Transferência de Crédito;Caixa Eletrônico / Banco24Horas (Terceiros);27963;41008038.27
2025-06-30;2;Site do Banco (Internet Banking);Consulta Saldo/Extrato;Não aplicável;1068944781;0.00
2025-06-30;2;Caixa Eletrônico;Pix;Caixa Eletrônico / Banco24Horas (Terceiros);1536034;604962985.00
2025-06-30;2;Correspondentes no País;Depósito;Não aplicável;86195263;68238659811.98
2025-06-30;2;Aplicativo do Banco (Mobile Banking);Outras não Financeiras;Não aplicável;14739371419;0.00
2025-06-30;2;Agências;Outras Financeiras;Não aplicável;242482052;4051887001579.81
2025-06-30;2;Posto de Atendimento Cooperativo;Ordem de Transferência de Crédito;Não aplicável;378852;30344057593.31
2025-06-30;2;Agências;Depósito;Não aplicável;26266981;2573156497607.44
2025-06-30;2;Caixa Eletrônico;Ordem de Transferência de Crédito;Caixa Eletrônico / Acesso Restrito;7851354;19750492630.53
2025-06-30;2;Site do Banco (Internet Banking);Pix;Não aplicável;272439989;2161847827828.03
2025-06-30;2;Caixa Eletrônico;Saque;Caixa Eletrônico / Cartão Próprio;60366094;42574097161.60
2025-06-30;2;Caixa Eletrônico;Depósito;Caixa Eletrônico / Cartão Próprio;27659711;32256446611.19
2025-06-30;2;Caixa Eletrônico;Empréstimos e Financiamentos;Caixa Eletrônico / Acesso Restrito;6337486;2621371939.79
2025-06-30;2;Aplicativo do Banco (Mobile Banking);Boletos e Convênios;Não aplicável;846506711;710613320682.13
2025-06-30;2;Centrais de Atendimento;Boletos e Convênios;Não aplicável;14676;18145970.69
2025-06-30;2;Agências;Saque;Não aplicável;28003976;184070028441.50
2025-06-30;2;Agências;Consulta Saldo/Extrato;Não aplicável;115928585;0.00
2025-06-30;2;Site do Banco (Internet Banking);Outras Financeiras;Não aplicável;612540647;1702683641246.56
2025-06-30;2;Caixa Eletrônico;Saque;Caixa Eletrônico / Acesso Restrito;179858425;134597880854.65
2025-06-30;2;Correspondentes no País;Boletos e Convênios;Não aplicável;206500870;85414813377.83
2025-06-30;2;Aplicativo do Banco (Mobile Banking);Empréstimos e Financiamentos;Não aplicável;155340801;122386535607.32
2025-06-30;2;Site do Banco (Internet Banking);Empréstimos e Financiamentos;Não aplicável;36500501;138461744873.79
2025-06-30;2;Posto de Atendimento Cooperativo;Boletos e Convênios;Não aplicável;56586608;69185939262.25
2025-06-30;2;Site do Banco (Internet Banking);Outras não Financeiras;Não aplicável;1083394117;0.00
2025-06-30;2;Aplicativo do Banco (Mobile Banking);Ordem de Transferência de Crédito;Não aplicável;360346911;826310040066.68
2025-06-30;2;Centrais de Atendimento;Outras não Financeiras;Não aplicável;10706952;0.00
2025-06-30;2;Caixa Eletrônico;Outras Financeiras;Caixa Eletrônico / Banco24Horas (Terceiros);2851;6730.50
2025-06-30;2;Caixa Eletrônico;Empréstimos e Financiamentos;Caixa Eletrônico / Banco24Horas (Terceiros);90299;125105853.24
2025-06-30;2;Posto de Atendimento Cooperativo;Saque;Não aplicável;88989356;23631041603.47
2025-06-30;2;Posto de Atendimento Cooperativo;Outras Financeiras;Não aplicável;317532;8421762257.93
2025-06-30;2;Correspondentes no País;Outras Financeiras;Não aplicável;387808;722859685.45
2025-06-30;2;Caixa Eletrônico;Saque;Caixa Eletrônico / Banco24Horas (Terceiros);205283912;74844070196.77
2025-06-30;2;Caixa Eletrônico;Boletos e Convênios;Caixa Eletrônico / Cartão Próprio;6734860;4336753717.49
2025-06-30;2;Caixa Eletrônico;Ordem de Transferência de Crédito;Caixa Eletrônico / Cartão Próprio;2250435;3782123161.19
2025-06-30;2;Caixa Eletrônico;Outras não Financeiras;Caixa Eletrônico / Cartão Próprio;2875950;0.00
2025-06-30;2;Aplicativo do Banco (Mobile Banking);Consulta Saldo/Extrato;Não aplicável;25408064370;0.00
2025-06-30;2;Caixa Eletrônico;Boletos e Convênios;Caixa Eletrônico / Banco24Horas (Terceiros);206376;75217567.73
2025-06-30;2;Correspondentes no País;Consulta Saldo/Extrato;Não aplicável;13670248;0.00
2025-06-30;2;Agências;Ordem de Transferência de Crédito;Não aplicável;52439438;3258179136540.31
2025-06-30;2;Correspondentes no País;Empréstimos e Financiamentos;Não aplicável;92943393;88945149708.55
2025-06-30;2;Correspondentes no País;Pix;Não aplicável;364;1956.33
2025-06-30;2;Posto de Atendimento Cooperativo;Empréstimos e Financiamentos;Não aplicável;866;10659917.32
2025-09-30;3;Agências;Depósito;Não aplicável;28131117;1469885084109.01
2025-09-30;3;Caixa Eletrônico;Outras Financeiras;Caixa Eletrônico / Cartão Próprio;604791;25035417847.28
2025-09-30;3;Caixa Eletrônico;Saque;Caixa Eletrônico / Banco24Horas (Terceiros);196708582;70741333460.43
2025-09-30;3;Agências;Boletos e Convênios;Não aplicável;17055142;104835067940.25
2025-09-30;3;Caixa Eletrônico;Consulta Saldo/Extrato;Caixa Eletrônico / Banco24Horas (Terceiros);70302131;500.00
2025-09-30;3;Centrais de Atendimento;Pix;Não aplicável;164;373396.42
2025-09-30;3;Agências;Outras não Financeiras;Não aplicável;38270818;0.00
2025-09-30;3;Caixa Eletrônico;Depósito;Caixa Eletrônico / Cartão Próprio;26871291;31208010002.42
2025-09-30;3;Caixa Eletrônico;Outras não Financeiras;Caixa Eletrônico / Acesso Restrito;59948472;0.00
2025-09-30;3;Correspondentes no País;Outras não Financeiras;Não aplicável;675480;0.00
2025-09-30;3;Centrais de Atendimento;Boletos e Convênios;Não aplicável;10078;10016117.33
2025-09-30;3;Aplicativo do Banco (Mobile Banking);Outras Financeiras;Não aplicável;318888573;488820871523.71
2025-09-30;3;Caixa Eletrônico;Empréstimos e Financiamentos;Caixa Eletrônico / Acesso Restrito;6289063;2522445858.96
2025-09-30;3;Caixa Eletrônico;Saques via Pix;Caixa Eletrônico / Acesso Restrito;41;34120.00
2025-09-30;3;Site do Banco (Internet Banking);Empréstimos e Financiamentos;Não aplicável;37442394;77951243726.37
2025-09-30;3;Aplicativo do Banco (Mobile Banking);Boletos e Convênios;Não aplicável;841195430;713717070334.75
2025-09-30;3;Caixa Eletrônico;Empréstimos e Financiamentos;Caixa Eletrônico / Banco24Horas (Terceiros);80632;133628605.32
2025-09-30;3;Site do Banco (Internet Banking);Saques via Pix;Não aplicável;45;13447.79
2025-09-30;3;Correspondentes no País;Consulta Saldo/Extrato;Não aplicável;13190457;0.00
2025-09-30;3;Caixa Eletrônico;Ordem de Transferência de Crédito;Caixa Eletrônico / Acesso Restrito;7191785;18707126429.39
2025-09-30;3;Posto de Atendimento Cooperativo;Saque;Não aplicável;92027779;24696170756.82
2025-09-30;3;Agências;Pix;Não aplicável;147077544;34558086926.11
2025-09-30;3;Caixa Eletrônico;Saque;Caixa Eletrônico / Acesso Restrito;166792553;121269922852.93
2025-09-30;3;Site do Banco (Internet Banking);Outras Financeiras;Não aplicável;636476934;1731964121242.48
2025-09-30;3;Caixa Eletrônico;Pix;Caixa Eletrônico / Banco24Horas (Terceiros);1617595;646555753.96
2025-09-30;3;Caixa Eletrônico;Boletos e Convênios;Caixa Eletrônico / Banco24Horas (Terceiros);188317;68316313.18
2025-09-30;3;Correspondentes no País;Outras Financeiras;Não aplicável;552577;1014411089.42
2025-09-30;3;Aplicativo do Banco (Mobile Banking);Empréstimos e Financiamentos;Não aplicável;158755387;116189725977.65
2025-09-30;3;Aplicativo do Banco (Mobile Banking);Consulta Saldo/Extrato;Não aplicável;25087805464;0.00
2025-09-30;3;Caixa Eletrônico;Depósito;Caixa Eletrônico / Acesso Restrito;65032224;65022084493.19
2025-09-30;3;Agências;Saque;Não aplicável;27181516;169054391843.99
2025-09-30;3;Posto de Atendimento Cooperativo;Depósito;Não aplicável;36951710;24252203650.75
2025-09-30;3;Caixa Eletrônico;Outras não Financeiras;Caixa Eletrônico / Cartão Próprio;2655540;0.00
2025-09-30;3;Agências;Ordem de Transferência de Crédito;Não aplicável;57905196;4869240678630.29
2025-09-30;3;Caixa Eletrônico;Ordem de Transferência de Crédito;Caixa Eletrônico / Cartão Próprio;2027599;3445648364.60
2025-09-30;3;Centrais de Atendimento;Consulta Saldo/Extrato;Não aplicável;9879473;0.00
2025-09-30;3;Caixa Eletrônico;Consulta Saldo/Extrato;Caixa Eletrônico / Cartão Próprio;123520809;0.00
2025-09-30;3;Posto de Atendimento Cooperativo;Empréstimos e Financiamentos;Não aplicável;1622;19758983.58
2025-09-30;3;Caixa Eletrônico;Empréstimos e Financiamentos;Caixa Eletrônico / Cartão Próprio;322942;350650264.93
2025-09-30;3;Centrais de Atendimento;Ordem de Transferência de Crédito;Não aplicável;48887;3024361202.83
2025-09-30;3;Caixa Eletrônico;Outras Financeiras;Caixa Eletrônico / Acesso Restrito;1136139;4239493781.41
2025-09-30;3;Site do Banco (Internet Banking);Consulta Saldo/Extrato;Não aplicável;1146190623;0.00
2025-09-30;3;Aplicativo do Banco (Mobile Banking);Pix;Não aplicável;18009558033;4315643542169.02
2025-09-30;3;Posto de Atendimento Cooperativo;Ordem de Transferência de Crédito;Não aplicável;366032;29440750581.43
2025-09-30;3;Correspondentes no País;Ordem de Transferência de Crédito;Não aplicável;426277;1228942489.98
2025-09-30;3;Caixa Eletrônico;Saque;Caixa Eletrônico / Cartão Próprio;50400143;35353700866.47
2025-09-30;3;Correspondentes no País;Boletos e Convênios;Não aplicável;202519560;84082198103.87
2025-09-30;3;Centrais de Atendimento;Outras Financeiras;Não aplicável;163962;133525506770.11
2025-09-30;3;Posto de Atendimento Cooperativo;Outras Financeiras;Não aplicável;367351;9074243767.26
2025-09-30;3;Caixa Eletrônico;Boletos e Convênios;Caixa Eletrônico / Acesso Restrito;14260144;11878971131.66
2025-09-30;3;Site do Banco (Internet Banking);Outras não Financeiras;Não aplicável;1368169259;0.00
2025-09-30;3;Site do Banco (Internet Banking);Ordem de Transferência de Crédito;Não aplicável;182339482;6365894314243.28
