data_trimestre;trimestre;bandeira;funcao;categoria;modalidade;qtd_cartoes_emitidos;qtd_cartoes_ativos;qtd_transacoes_nacionais;valor_transacoes_nacionais;qtd_transacoes_internacionais;valor_transacoes_internacionais
2022-03-31;1;Hipercard;Crédito;Intermediário;Puro;4973;1713;19855;1909585.69;1;0.01
2022-03-31;1;MasterCard;Crédito;Básico Internacional;Co-branded;11546320;4033876;44450852;4148035353.10;82958;13200932.23
2022-03-31;1;MasterCard;Crédito;Básico Internacional;Puro;50054890;18103601;219932512;20548416879.50;712165;151354790.28
2022-03-31;1;Elo;Débito;Básico Nacional;Puro;43552033;16693896;414988527;25657831419.05;0;0.00
2022-03-31;1;MasterCard;Crédito;Empresarial;Híbrido;43288;35540;536824;151188666.48;6972;3694095.41
2022-03-31;1;MasterCard;Débito;Básico Internacional;Puro;40313628;15580405;488739524;34061268333.95;48714;13256489.99
2022-03-31;1;Elo;Crédito;Corporativo;Puro;23579;11656;57232;94948353.47;419;308242.21
2022-03-31;1;MasterCard;Crédito;Intermediário;Puro;67017211;44326843;908667199;82991426323.27;4017039;552470302.56
2022-03-31;1;MasterCard;Crédito;Básico Internacional;Híbrido;3101140;1156625;10455017;961606328.66;20886;2923195.02
2022-03-31;1;Elo;Pré-Pago;Básico Internacional;Puro;5131220;3357944;22606277;1002374963.31;655;125157.95
2022-03-31;1;VISA;Débito;Intermediário;Puro;6482171;3687765;82215330;5781566245.78;882;197738.08
2022-03-31;1;VISA;Crédito;Corporativo;Puro;518586;290494;3966144;1566863620.84;142959;188110958.45
2022-03-31;1;MasterCard;Pré-Pago;Platinum;Puro;4596603;2534201;61820151;3040184638.17;0;0.00
2022-03-31;1;VISA;Crédito;Empresarial;Co-branded;906;734;9401;9334470.69;67;41363.75
2022-03-31;1;Hipercard;Crédito;Platinum;Puro;1994081;1870770;31195618;5222353043.36;1;0.01
2022-03-31;1;Elo;Pré-Pago;Outros;Puro;26117724;1599009;3494827;152371922.42;0;0.00
2022-03-31;1;MasterCard;Crédito;Premium;Puro;3042641;2544049;155360679;31078095509.55;2969095;1741177295.91
2022-03-31;1;Bandeira própria;Pré-Pago;Outros;Puro;728187;728187;605545;644958754.48;0;0.00
2022-03-31;1;VISA;Crédito;Empresarial;Puro;2067830;1319790;31731103;9098232476.43;354199;335511302.34
2022-03-31;1;MasterCard;Débito;Outros;Puro;740889;224945;3028723;142685373.39;704;279762.67
2022-03-31;1;MasterCard;Crédito;Empresarial;Puro;4680041;2740592;35804855;9079446385.01;428566;284739193.67
2022-03-31;1;MasterCard;Crédito;Básico Nacional;Híbrido;4033619;1656858;17630206;1456535352.10;0;0.00
2022-03-31;1;Elo;Débito;Básico Internacional;Puro;61316;54712;396937;21607302.17;0;0.00
2022-03-31;1;Elo;Crédito;Intermediário;Puro;3374373;1173418;17732574;1948168064.80;6363;624240.07
2022-03-31;1;VISA;Pré-Pago;Corporativo;Puro;934191;82803;3629316;370483657.93;187717;59804929.84
2022-03-31;1;American Express;Crédito;Premium;Puro;487144;380711;12357726;3497812521.90;315214;355012614.49
2022-03-31;1;Elo;Crédito;Básico Nacional;Co-branded;125503;86408;527953;85774511.00;0;0.00
2022-03-31;1;MasterCard;Débito;Básico Nacional;Puro;489043;352453;10061977;780066196.34;36;11870.28
2022-03-31;1;Elo;Crédito;Básico Nacional;Puro;3051417;1936356;59800919;6604627528.08;36215;15610075.12
2022-03-31;1;Elo;Crédito;Básico Internacional;Co-branded;766634;553253;1958021;193499803.86;714;115846.04
2022-03-31;1;MasterCard;Pré-Pago;Intermediário;Puro;33199628;19592509;639725602;23716621359.89;0;0.00
2022-03-31;1;MasterCard;Crédito;Empresarial;Co-branded;325957;74291;471566;125760845.43;3278;1858191.55
2022-03-31;1;Bandeira própria;Débito;Outros;Puro;25300;8769;36834;5935547.62;0;0.00
2022-03-31;1;Outras;Crédito;Outros;Puro;223571;176005;63065;18605657.00;1;51.69
2022-03-31;1;VISA;Crédito;Básico Nacional;Co-branded;6064246;512397;4144626;503260475.46;607;65720.97
2022-03-31;1;MasterCard;Pré-Pago;Básico Nacional;Puro;261944;192244;1100579;109119543.01;6168;585225.27
2022-03-31;1;VISA;Crédito;Platinum;Puro;8696405;6385525;233388190;35687435880.28;1642079;651012022.69
2022-03-31;1;MasterCard;Pré-Pago;Outros;Co-branded;18381;12169;11881;466197.00;69;2192.00
2022-03-31;1;VISA;Crédito;Básico Internacional;Híbrido;7225732;4474854;50360207;6018676599.46;103359;20899990.33
2022-03-31;1;Bandeira própria;Crédito;Outros;Híbrido;688155;346763;3147399;488343968.11;0;0.00
2022-03-31;1;MasterCard;Crédito;Básico Nacional;Puro;6166767;2803544;32762848;3022302278.80;13502;1230878.32
2022-03-31;1;VISA;Débito;Premium;Puro;635805;338672;10290036;1068600611.36;399;101889.56
2022-03-31;1;VISA;Crédito;Outros;Híbrido;4849514;584149;8633600;1088194295.26;12072;2325784.37
2022-03-31;1;VISA;Crédito;Platinum;Co-branded;679835;567145;19758455;3310994108.37;148687;60977945.68
2022-03-31;1;VISA;Débito;Básico Internacional;Puro;134019152;50236279;990387353;65171102499.66;17365;3255421.51
2022-03-31;1;VISA;Débito;Empresarial;Puro;1311917;504910;18164074;2412235436.57;1639;482476.23
2022-03-31;1;MasterCard;Crédito;Intermediário;Híbrido;4638340;4366494;66684357;9961014071.30;25119;4868795.91
2022-03-31;1;MasterCard;Crédito;Premium;Híbrido;2791;2408;280386;81998658.09;7746;6865913.66
2022-03-31;1;MasterCard;Crédito;Corporativo;Puro;151843;87780;3005901;1299188669.76;120295;156357184.23
2022-03-31;1;American Express;Crédito;Corporativo;Puro;75912;57606;1004784;741630575.80;58791;104333540.71
2022-03-31;1;VISA;Pré-Pago;Básico Nacional;Puro;7131717;1632360;16371530;1911468010.39;61;60790.77
2022-03-31;1;MasterCard;Débito;Platinum;Puro;527494;327663;8564989;757358219.50;6707;2891599.99
2022-03-31;1;VISA;Débito;Básico Internacional;Híbrido;263134;23622;167983;10067158.65;3;936.61
2022-03-31;1;VISA;Crédito;Premium;Híbrido;11938;10640;1352923;390596035.77;34901;26623541.97
2022-03-31;1;VISA;Crédito;Básico Internacional;Co-branded;9484709;3646119;26525350;2668008984.89;36007;4536387.95
2022-03-31;1;VISA;Crédito;Intermediário;Híbrido;1228366;849354;15484181;2435634968.99;62978;18155842.78
2022-03-31;1;American Express;Crédito;Intermediário;Puro;438249;325651;8488120;1497223483.35;64783;33192162.92
2022-03-31;1;American Express;Crédito;Intermediário;Co-branded;10006;9108;208385;28216596.53;1076;461091.39
2022-03-31;1;Elo;Débito;Outros;Híbrido;17347;6329;68116;21366068.00;0;0.00
2022-06-30;2;Outras;Crédito;Outros;Puro;213690;175723;60054;18109436.11;0;0.00
2022-06-30;2;VISA;Crédito;Premium;Puro;3519286;2688243;149164539;29956717138.32;2476452;1528415188.69
2022-06-30;2;MasterCard;Débito;Empresarial;Puro;1355617;386788;11147588;802090067.29;23;14494.87
2022-06-30;2;MasterCard;Crédito;Empresarial;Co-branded;352548;75561;505258;140818614.60;3305;2113562.18
2022-06-30;2;Elo;Crédito;Outros;Puro;4328057;2046917;41187169;5704708030.64;58237;32386751.14
2022-06-30;2;American Express;Crédito;Intermediário;Puro;422273;319104;8796185;1557883228.49;72854;37586925.67
2022-06-30;2;MasterCard;Crédito;Platinum;Puro;14113008;11211736;402744845;50651580960.04;3396842;899538225.77
2022-06-30;2;Bandeira própria;Crédito;Outros;Co-branded;5866651;1099844;4140854;513703918.25;0;0.00
2022-06-30;2;VISA;Débito;Premium;Puro;655811;353701;11014610;1135035906.23;384;84062.87
2022-06-30;2;MasterCard;Débito;Platinum;Co-branded;190634;139090;1252008;80912635.35;76;36113.92
2022-06-30;2;MasterCard;Débito;Intermediário;Puro;62871917;36482545;775018690;46356496236.28;37556;7784526.69
2022-06-30;2;VISA;Débito;Básico Internacional;Co-branded;10464;3168;69967;6515967.36;0;0.00
2022-06-30;2;MasterCard;Crédito;Premium;Puro;3369582;2837005;184129867;36978578468.54;3990979;2207589943.56
2022-06-30;2;VISA;Crédito;Básico Internacional;Híbrido;7506481;4439101;53210629;6569257154.32;116479;23211094.44
2022-06-30;2;MasterCard;Débito;Premium;Puro;336414;199912;4414083;368250069.46;927;527193.01
2022-06-30;2;American Express;Crédito;Premium;Co-branded;131;116;6238;5409977.55;731;2403230.59
2022-06-30;2;VISA;Débito;Intermediário;Puro;7628314;4427899;98060051;6728117871.25;955;175433.91
2022-06-30;2;VISA;Crédito;Premium;Híbrido;12718;11076;1441138;414549355.74;39581;26492193.02
2022-06-30;2;VISA;Pré-Pago;Corporativo;Puro;918322;92500;3814684;410150647.93;237415;76534443.03
2022-06-30;2;MasterCard;Pré-Pago;Outros;Puro;12463410;1526982;28262871;1669744844.89;180556;32389612.08
2022-06-30;2;MasterCard;Débito;Básico Nacional;Puro;482964;355482;10666730;839596759.69;30;16553.42
2022-06-30;2;American Express;Crédito;Platinum;Co-branded;3154;2860;100537;25826731.95;3096;2385422.81
2022-06-30;2;VISA;Crédito;Corporativo;Puro;539525;313696;5263018;2293266998.97;255585;254486966.35
2022-06-30;2;VISA;Crédito;Intermediário;Co-branded;6365154;5077505;73322567;7624008761.14;174645;32344243.47
2022-06-30;2;MasterCard;Crédito;Platinum;Híbrido;135754;70196;3317883;619212694.69;25928;10174858.86
2022-06-30;2;Elo;Crédito;Corporativo;Puro;23637;11328;68190;112845441.47;725;299052.17
2022-06-30;2;VISA;Crédito;Empresarial;Híbrido;45276;15056;197514;238967421.85;0;0.00
2022-06-30;2;MasterCard;Crédito;Outros;Co-branded;1090264;12515;6804;259343.40;195;5006.71
2022-06-30;2;American Express;Crédito;Premium;Puro;510051;407974;14034825;4006639648.29;365740;381021667.66
2022-06-30;2;VISA;Crédito;Empresarial;Co-branded;870;698;8573;8821784.28;63;19600.07
2022-06-30;2;VISA;Crédito;Platinum;Puro;9056444;6728928;254573276;39052623240.24;2096675;815529070.00
2022-06-30;2;Elo;Débito;Outros;Híbrido;10998;10908;107192;22348481.00;0;0.00
2022-06-30;2;MasterCard;Pré-Pago;Básico Nacional;Puro;268131;197191;1162583;121335504.07;4600;520927.66
2022-06-30;2;Bandeira própria;Pré-Pago;Outros;Puro;633152;633152;522895;749227101.50;0;0.00
2022-06-30;2;Bandeira própria;Crédito;Outros;Híbrido;680196;339429;3295003;527952897.11;0;0.00
2022-06-30;2;MasterCard;Crédito;Intermediário;Puro;71223854;46315342;985431292;90539220105.11;4512451;638136945.62
2022-06-30;2;MasterCard;Débito;Premium;Co-branded;87126;64220;526146;40418492.25;158;72391.18
2022-06-30;2;MasterCard;Débito;Básico Internacional;Puro;41085473;15303441;497289321;35570550927.34;52106;14702400.97
2022-06-30;2;Bandeira própria;Débito;Outros;Puro;28189;1611;39617;5789783.22;0;0.00
2022-06-30;2;VISA;Pré-Pago;Básico Internacional;Puro;18723434;7635271;79783633;4163920326.40;851215;159336940.18
2022-06-30;2;VISA;Crédito;Empresarial;Puro;2178358;1386723;34869041;10428521466.48;407010;364208219.98
2022-06-30;2;Hipercard;Crédito;Intermediário;Puro;4831;1625;19890;2095032.62;1;0.01
2022-06-30;2;Elo;Crédito;Básico Internacional;Puro;3866156;2221455;47624880;8444800582.56;59352;29887894.53
2022-06-30;2;VISA;Crédito;Platinum;Co-branded;839048;718013;27593665;4490156066.69;228116;88938208.21
2022-06-30;2;VISA;Débito;Básico Internacional;Híbrido;226116;123655;212300;11352222.21;0;0.00
2022-06-30;2;American Express;Crédito;Platinum;Puro;29;29;29;1001.06;0;0.00
2022-06-30;2;MasterCard;Crédito;Premium;Co-branded;256510;196941;6559752;1859312412.65;165463;101392392.70
2022-06-30;2;MasterCard;Pré-Pago;Premium;Puro;97931;59739;1429055;94730001.14;0;0.00
2022-06-30;2;VISA;Débito;Empresarial;Puro;1326144;522000;18869912;2571506735.94;2248;714970.72
2022-06-30;2;VISA;Débito;Básico Internacional;Puro;134157160;48474215;1028246874;68626666396.63;20009;3741618.24
2022-06-30;2;Elo;Pré-Pago;Básico Nacional;Puro;4395996;25746;116098;4549356.74;9;549.96
2022-06-30;2;MasterCard;Pré-Pago;Básico Internacional;Puro;8023;229;1726;76802.12;0;0.00
2022-06-30;2;VISA;Crédito;Básico Internacional;Co-branded;10027177;3911458;28396339;2980284589.68;40745;5415675.55
2022-06-30;2;VISA;Crédito;Básico Nacional;Puro;10694613;7653267;184501469;16384799371.60;230310;40789794.23
2022-06-30;2;American Express;Crédito;Corporativo;Puro;77004;58863;1275688;1141708392.57;105898;149512238.64
2022-06-30;2;VISA;Crédito;Platinum;Híbrido;349870;210214;9325612;1755202824.28;84205;36606416.83
2022-06-30;2;MasterCard;Crédito;Básico Internacional;Puro;54047723;18602883;226413429;21218767185.48;686038;151904675.87
2022-06-30;2;MasterCard;Crédito;Básico Nacional;Híbrido;4033656;1604467;18155053;1541902979.40;1;258.07
2022-06-30;2;MasterCard;Crédito;Platinum;Co-branded;908489;718825;18949651;3403385692.21;204884;81709513.38
2022-06-30;2;MasterCard;Débito;Básico Internacional;Co-branded;4567815;2797685;18976463;805893666.07;507;147791.13
2022-06-30;2;Hipercard;Crédito;Intermediário;Co-branded;1;1;1;0.01;1;0.01
2022-06-30;2;Elo;Débito;Empresarial;Puro;969653;365152;8348407;1225141632.71;0;0.00
2022-06-30;2;MasterCard;Crédito;Básico Internacional;Híbrido;3387361;1134333;10560740;1010894336.58;19567;3060843.86
2022-06-30;2;Elo;Crédito;Intermediário;Puro;3690940;1250018;19290742;2306959131.01;5042;579795.30
2022-06-30;2;Elo;Débito;Básico Nacional;Puro;43249956;17096199;431068245;27450585149.77;0;0.00
2022-06-30;2;Outras;Débito;Outros;Puro;3467849;1879740;43138415;4188472409.69;0;0.00
2022-06-30;2;VISA;Crédito;Básico Nacional;Híbrido;7670407;3707698;32594333;3754880968.95;0;0.00
2022-06-30;2;Elo;Pré-Pago;Outros;Puro;28731298;1657243;2148402;94489423.30;0;0.00
2022-06-30;2;VISA;Débito;Outros;Puro;937;132;10398;609159.38;0;0.00
2022-06-30;2;American Express;Crédito;Intermediário;Co-branded;9902;8958;201965;27402904.90;1443;479139.98
2022-06-30;2;MasterCard;Pré-Pago;Platinum;Puro;5032596;2799486;72633366;3560856482.96;0;0.00
2022-06-30;2;MasterCard;Crédito;Outros;Híbrido;18418281;6328850;75357190;8518121588.14;84342;12896237.09
2022-06-30;2;MasterCard;Crédito;Intermediário;Híbrido;4576122;4307171;69703892;10921265818.68;28074;5582090.64
2022-06-30;2;MasterCard;Crédito;Empresarial;Puro;5083431;2871657;38411833;10104824930.75;491550;317843798.19
2022-06-30;2;Elo;Pré-Pago;Intermediário;Puro;8201332;163089;615060;33037344.17;0;0.00
2022-06-30;2;Elo;Débito;Outros;Puro;148657069;30583585;468676044;27713254673.95;0;0.00
2022-06-30;2;Bandeira própria;Crédito;Outros;Puro;1781973;91844;5318145;691000665.27;0;0.00
2022-06-30;2;VISA;Crédito;Básico Internacional;Puro;18839542;10864637;202030367;20978574201.42;640529;135271535.49
2022-06-30;2;MasterCard;Crédito;Outros;Puro;372800;157845;3401047;287170071.10;5948;1885946.55
2022-06-30;2;VISA;Débito;Básico Nacional;Puro;12903318;7107017;188031511;12775789659.36;1348;225095.39
2022-06-30;2;MasterCard;Pré-Pago;Intermediário;Puro;36473527;21993704;781314885;29305272420.93;0;0.00
2022-06-30;2;American Express;Crédito;Básico Nacional;Puro;48997;39289;870570;123268958.63;4282;1652890.22
2022-06-30;2;Elo;Crédito;Básico Internacional;Co-branded;806247;535592;2048591;219293001.94;679;91146.19
2022-06-30;2;MasterCard;Crédito;Básico Nacional;Co-branded;13222493;852254;12573990;1626057916.57;201;111613.56
2022-06-30;2;MasterCard;Débito;Intermediário;Co-branded;12245834;11925771;101803619;2930751344.95;0;0.00
2022-06-30;2;VISA;Crédito;Outros;Puro;5338634;2670351;30079118;3015228823.86;103400;60614449.76
2022-06-30;2;American Express;Crédito;Empresarial;Puro;22356;16630;541499;375699756.32;26112;36940853.85
2022-06-30;2;MasterCard;Crédito;Básico Internacional;Co-branded;12171225;3994660;28663225;3002437998.48;56810;9863033.74
2022-06-30;2;VISA;Crédito;Básico Nacional;Co-branded;6079930;498493;4230536;532120471.18;968;91338.00
2022-06-30;2;MasterCard;Crédito;Premium;Híbrido;3054;2594;307062;92669717.92;8722;7069573.24
2022-06-30;2;Hipercard;Crédito;Empresarial;Puro;1576;965;6457;2975184.62;1;0.01
2022-06-30;2;Elo;Crédito;Básico Nacional;Puro;2822997;1846910;61073385;6913149410.66;41871;18439494.43
2022-06-30;2;MasterCard;Débito;Platinum;Puro;656445;408257;14086755;1130609591.85;6325;2768068.14
2022-06-30;2;MasterCard;Crédito;Básico Nacional;Puro;5363414;2685264;35388712;3334317186.31;11845;1181470.99
2022-06-30;2;VISA;Pré-Pago;Empresarial;Puro;4210;2196;38839;5161115.42;0;0.00
2022-06-30;2;VISA;Crédito;Intermediário;Híbrido;1211065;810939;16410122;2609166577.26;74561;22230539.95
2022-06-30;2;Elo;Crédito;Empresarial;Puro;503594;282292;6130762;1716949054.49;7044;4667369.32
2022-06-30;2;MasterCard;Débito;Empresarial;Co-branded;360748;249921;2082477;153931022.78;66;73755.66
2022-06-30;2;VISA;Crédito;Premium;Co-branded;75935;63779;3216564;1100100040.51;67927;42976130.46
2022-06-30;2;Elo;Crédito;Outros;Híbrido;3357;904;93168;22348481.00;0;0.00
2022-06-30;2;MasterCard;Débito;Outros;Puro;801738;257516;3737075;176837381.78;931;336716.18
2022-06-30;2;VISA;Crédito;Intermediário;Puro;25023382;16262619;341540225;40392815472.14;1009466;241245879.12
2022-06-30;2;MasterCard;Crédito;Empresarial;Híbrido;41874;36657;595768;162955573.87;7224;3931551.69
2022-06-30;2;Elo;Pré-Pago;Básico Internacional;Puro;4941285;3207392;21453496;969180739.84;894;220489.06
2022-06-30;2;VISA;Débito;Platinum;Puro;1857819;1108246;40943249;3801196501.06;522;113435.35
2022-06-30;2;Elo;Crédito;Intermediário;Co-branded;178916;114796;849224;154804118.38;0;0.00
2022-06-30;2;VISA;Pré-Pago;Outros;Puro;22183203;6835667;118502759;5751389953.09;190752;30952018.77
2022-06-30;2;MasterCard;Crédito;Intermediário;Co-branded;25275466;14305892;137862090;17156953171.25;233856;45376805.48
2022-06-30;2;MasterCard;Débito;Corporativo;Puro;629;355;123763;11634810.61;20;7444.62
2022-06-30;2;MasterCard;Crédito;Corporativo;Puro;157499;96588;4043576;2035550486.48;218509;231596401.94
2022-06-30;2;VISA;Crédito;Outros;Híbrido;4862592;543652;8709527;1137172401.89;12259;2454336.02
2022-06-30;2;Hipercard;Crédito;Platinum;Puro;1802324;1693205;30334139;5188999931.33;1;0.01
2022-06-30;2;Elo;Débito;Básico Internacional;Puro;69431;59153;578857;33395692.16;0;0.00
2022-06-30;2;MasterCard;Pré-Pago;Empresarial;Puro;1099145;394646;15687529;973697833.18;0;0.00
2022-06-30;2;Elo;Crédito;Básico Nacional;Co-branded;157041;108175;647089;108742262.36;0;0.00
2022-06-30;2;VISA;Pré-Pago;Básico Nacional;Puro;7983728;1758347;20002515;2368892997.95;153;80071.01
2022-09-30;3;Elo;Crédito;Corporativo;Puro;23628;10946;79774;115110192.07;631;469475.15
2022-09-30;3;Elo;Débito;Básico Nacional;Puro;43449612;16898176;422334310;26306269266.62;0;0.00
2022-09-30;3;Hipercard;Crédito;Empresarial;Puro;1530;915;7924;4327977.18;1;0.01
2022-09-30;3;MasterCard;Crédito;Empresarial;Puro;5187722;2715700;40505557;10708504411.01;521299;343204156.25
2022-09-30;3;MasterCard;Débito;Empresarial;Puro;1449848;399892;11874885;832011209.57;23;20696.61
2022-09-30;3;MasterCard;Crédito;Premium;Puro;3507796;2941920;205842176;40705856049.66;4758550;2606352822.41
2022-09-30;3;Elo;Crédito;Básico Internacional;Puro;3575709;2194956;47572368;8817811325.61;64654;32504064.87
2022-09-30;3;Elo;Débito;Outros;Híbrido;13125;9002;6297;2136415.00;0;0.00
2022-09-30;3;MasterCard;Crédito;Intermediário;Puro;74844261;48109568;1051586535;93942515622.58;4897450;685068637.41
2022-09-30;3;Elo;Crédito;Intermediário;Co-branded;227718;143160;1150730;174329134.36;0;0.00
2022-09-30;3;MasterCard;Débito;Platinum;Co-branded;375438;147189;1173713;73843872.15;85;40732.61
2022-09-30;3;VISA;Crédito;Básico Nacional;Co-branded;6112292;499855;4200312;535596098.78;1015;83246.90
2022-09-30;3;MasterCard;Pré-Pago;Intermediário;Puro;40236757;24242211;892048996;32675279637.25;1;0.01
2022-09-30;3;VISA;Crédito;Básico Internacional;Puro;19176576;10813298;201989377;21163427263.61;644670;139556072.14
2022-09-30;3;VISA;Crédito;Outros;Híbrido;4882306;509430;8230820;1083399059.76;11356;2694797.62
2022-09-30;3;VISA;Crédito;Intermediário;Co-branded;6154131;5072224;74959951;7725160947.10;179842;34499946.22
2022-09-30;3;VISA;Crédito;Básico Internacional;Co-branded;10558499;4114041;29483507;3094761673.39;45156;6411886.28
2022-09-30;3;MasterCard;Crédito;Platinum;Híbrido;141845;69051;3357616;633719584.92;29264;11858298.45
2022-09-30;3;Elo;Crédito;Básico Nacional;Puro;2680237;1773302;61379683;7072715339.53;45099;19257102.96
2022-09-30;3;MasterCard;Crédito;Empresarial;Híbrido;39247;36107;652480;171764438.84;8828;4783918.17
2022-09-30;3;MasterCard;Crédito;Premium;Híbrido;3421;2909;318713;95410645.67;10824;8288052.35
2022-09-30;3;VISA;Pré-Pago;Básico Internacional;Puro;19987103;8017180;80893109;4250328407.80;1245168;226759923.94
